uid,SeanceRef,SessionRef,dateSeance,dateSeanceJour,numSeanceJour,numSeance,typeAssemblee,legislature,session,nomFichierJo,presidentSeance,point_structure_complete,point_nb_niveaux,point_niveau_1,point_niveau_2,point_niveau_3,point_niveau_last,point_niveau_last_known,point_type,point_bibard,point_art,valeur_ptsodj,ordinal_prise,ordre_absolu_seance,id_acteur,id_mandat,code_grammaire,code_style,code_parole,id_syceron,roledebat,nom_orateur,qualite_orateur,id_orateur,stime,texte
CRSANR5L15S2019O1N159,,,20190220150000000,mercredi 20 février 2019,Unique,159,AN,15,Session ordinaire 2018-2019,20190159,Présidence de M. Richard Ferrand,Vote solennel > Suspension et reprise de la séance,2,Vote solennel,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,2,10,3,PA720622,PM723018,SUSP_SEAN_PRES_3,Info Italiques,,1629110,,,,,,"(La séance, suspendue à seize heures cinq, est reprise à seize heures quarante-cinq, sous la présidence de Mme Carole Bureau-Bonnard.)"
CRSANR5L15S2019O1N160,,,20190221093000000,jeudi 21 février 2019,1,160,AN,15,Session ordinaire 2018-2019,20190160,Présidence de M. Hugues Renson,Présentation,1,Présentation,,,Présentation,Présentation,PRESENTATION_1_0,,,2,14,1,PA718860,PM722482,PRESENTATION_2_1,NORMAL,PAROLE_1_2,1630372,,Mme Bénédicte Taurine,,718860.0,,"Vous en avez déposé une, ce qui témoigne de votre mauvaise foi."
CRSANR5L15S2019O1N164,,,20190305150000000,mardi 05 mars 2019,2,164,AN,15,Session ordinaire 2018-2019,20190164,Présidence de Mme Annie Genevard,Lutte contre la pollution > Suspension et reprise de la séance,2,Lutte contre la pollution,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,9,3,PA720746,PM723064,SUSP_SEAN_PRES_3,Info Italiques,,1633865,,,,,,"(La séance, suspendue à seize heures cinq, est reprise à seize heures vingt, sous la présidence de M. Sylvain Waserman.)"
CRSANR5L15S2019O1N169,,,20190307150000000,jeudi 07 mars 2019,2,169,AN,15,Session ordinaire 2018-2019,20190169,Présidence de Mme Annie Genevard,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1,,,2,13,489,PA720746,PM723064,CHGT_PRES_1_1,Info Italiques,,1641714,,,,,,"(À dix-sept heures cinquante-cinq, M. Sylvain Waserman remplace Mme Annie Genevard au fauteuil de la présidence.)"
CRSANR5L15S2019O1N171,,,20190311160000000,lundi 11 mars 2019,1,171,AN,15,Session ordinaire 2018-2019,20190171,Présidence de M. Richard Ferrand,Présentation commune,1,Présentation commune,,,Présentation commune,Présentation commune,PRESENTATION_1_0,,,2,12,338,PA267585,PM722978,CHGT_PRES_1_1,Info Italiques,,1643126,,,,,,"(À dix-huit heures cinquante-cinq, M. Francis Vercamer remplace M. Richard Ferrand au fauteuil de la présidence.)"
CRSANR5L15S2019O1N173,,,20190312150000000,mardi 12 mars 2019,1,173,AN,15,Session ordinaire 2018-2019,20190173,Présidence de M. Richard Ferrand,Situation de la filière sucrière > Suspension et reprise de la séance,2,Situation de la filière sucrière,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,9,359,PA267585,PM722978,SUSP_SEAN_PRES_3,Info Italiques,,1644853,,,,,,"(La séance, suspendue à seize heures quinze, est reprise à seize heures trente, sous la présidence de M. Francis Vercamer.)"
CRSANR5L15S2019O1N175,,,20190313150000000,mercredi 13 mars 2019,1,175,AN,15,Session ordinaire 2018-2019,20190175,Présidence de M. Richard Ferrand,Financement de la transition écologique et solidaire > Suspension et reprise de la séance,2,Financement de la transition écologique et solidaire,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,9,3,PA605991,PM722660,SUSP_SEAN_PRES_3,Info Italiques,,1649172,,,,,,"(La séance, suspendue à seize heures quinze, est reprise à seize heures trente, sous la présidence de Mme Annie Genevard.)"
CRSANR5L15S2019O1N175,,,20190313150000000,mercredi 13 mars 2019,1,175,AN,15,Session ordinaire 2018-2019,20190175,Présidence de M. Richard Ferrand,Motion de renvoi en commission > Suspension et reprise de la séance,2,Motion de renvoi en commission,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,2,17,3,PA267585,PM722978,SUSP_SEAN_PRES_3,Info Italiques,,1649904,,,,,,"(La séance, suspendue à dix-huit heures vingt, est reprise à dix-huit heures trente-cinq, sous la présidence de M. Francis Vercamer.)"
CRSANR5L15S2019O1N180,,,20190315093000000,vendredi 15 mars 2019,1,180,AN,15,Session ordinaire 2018-2019,20190180,Présidence de Mme Annie Genevard,Article 4,1,Article 4,,,Article 4,Article 4,DISC_ARTICLES_2_4, (n[[o]] 1761), 4,1,1,19,PA267585,PM722978,CHGT_PRES_1_1,Info Italiques,,1653922,,,,,,"(À neuf heures 
            trente-deux
            , M. Francis Vercamer remplace Mme Annie Genevard au fauteuil de la présidence.)"
CRSANR5L15S2019O1N180,,,20190315093000000,vendredi 15 mars 2019,1,180,AN,15,Session ordinaire 2018-2019,20190180,Présidence de Mme Annie Genevard,Article 4,1,Article 4,,,Article 4,Article 4,DISC_ARTICLES_2_4, (n[[o]] 1761), 4,1,1,27,PA605991,PM722660,CHGT_PRES_1_1,Info Italiques,,1653933,,,,,,"(À neuf heures 
            trente-cinq
            , Mme Annie Genevard remplace M. Francis Vercamer au fauteuil de la présidence.)"
CRSANR5L15S2019O1N180,,,20190315093000000,vendredi 15 mars 2019,1,180,AN,15,Session ordinaire 2018-2019,20190180,Présidence de Mme Annie Genevard,Article 8 bis A,1,Article 8 bis A,,,Article 8 bis A,Article 8 bis A,DISC_ARTICLES_2_4, (n[[o]] 1761), 8 bis A,1,11,729,PA267585,PM722978,CHGT_PRES_1_1,Info Italiques,,1655201,,,,,,"(À douze heures vingt-cinq, M. Francis Vercamer remplace Mme Annie Genevard au fauteuil de la présidence.)"
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 27 septies A,1,Article 27 septies A,,,Article 27 septies A,Article 27 septies A,ART_SORT_DIRECT_1_40,,,1,11,868,PA267585,PM722978,ART_SORT_DIRECT_2_50,NORMAL,,1660499,president,M. le président,,267585.0,,La commission a maintenu la suppression par le Sénat de l’article 27 septies A.
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 27 octies,1,Article 27 octies,,,Article 27 octies,Article 27 octies,ART_SORT_DIRECT_1_40,,,1,11,875,PA267585,PM722978,ART_SORT_DIRECT_2_50,NORMAL,,1660501,president,M. le président,,267585.0,,La commission a maintenu la suppression par le Sénat de l’article 27 octies.
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 57 bis DA,1,Article 57 bis DA,,,Article 57 bis DA,Article 57 bis DA,ART_SORT_DIRECT_1_10,,,1,19,1452,PA267585,PM722978,ART_SORT_DIRECT_2_1,NORMAL,,1660503,president,M. le président,,267585.0,,La commission a supprimé l’article 57 bis DA.
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 61 bis,1,Article 61 bis,,,Article 61 bis,Article 61 bis,ART_SORT_DIRECT_1_40,,,1,26,1857,PA267585,PM722978,ART_SORT_DIRECT_2_50,NORMAL,,1660505,president,M. le président,,267585.0,,La commission a maintenu la suppression par le Sénat de l’article 61 bis.
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 61 duodecies,1,Article 61 duodecies,,,Article 61 duodecies,Article 61 duodecies,ART_SORT_DIRECT_1_40,,,1,29,1998,PA267585,PM722978,ART_SORT_DIRECT_2_50,NORMAL,,1660507,president,M. le président,,267585.0,,La commission a maintenu la suppression par le Sénat de l’article 61 duodecies.
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 71,2,Article 71,,,,Article 71,DISC_ARTICLES_3_1, (n[[o]] 1761), 71,1,32,2268,PA721270,PM723220,INTERRUPTION_1_10,NORMAL,,1660511,,M. Stéphane Peu,,721270.0,,Vous parlez de M. Castaner ? (Sourires.)
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 71,2,Article 71,,,,Article 71,DISC_ARTICLES_3_1, (n[[o]] 1761), 71,1,32,2269,PA719684,PM722730,DISC_ARTICLES_3_4_1,NORMAL,,1660510,,Mme Coralie Dubost,rapporteure,719684.0,,"…et qui, pour cette raison, fait une chute en regagnant sa chambre après une promenade hors de l’établissement peut attaquer l’hôtel en justice. Ce n’est pas acceptable.De nombreux amendements tendent à supprimer cette responsabilité de plein droit. Pour ma part, je vous propose, après en avoir discuté avec les voyagistes et les consommateurs, et compte tenu de la directive comme de notre tradition juridique, une solution de compromis : maintenir les mots « de plein droit », mais, en contrepartie, prévoir une clause d’exonération de responsabilité au bénéfice des voyagistes en cas de comportement fautif du client. Il ne s’agit pas d’un régime juridique nouveau : nous nous sommes inspirés d’un dispositif qui existe déjà pour les professionnels du commerce en ligne. Il me semble que c’est une solution équilibrée."
CRSANR5L15S2019O1N182,,,20190315213000000,vendredi 15 mars 2019,3,182,AN,15,Session ordinaire 2018-2019,20190182,Présidence de M. Francis Vercamer,Article 71 quater,1,Article 71 quater,,,Article 71 quater,Article 71 quater,ART_SORT_DIRECT_1_40,,,1,33,2347,PA267585,PM722978,ART_SORT_DIRECT_2_50,NORMAL,,1660509,president,M. le président,,267585.0,,La commission a maintenu la suppression par le Sénat de l’article 71 quater.
CRSANR5L15S2019O1N185,,,20190319150000000,mardi 19 mars 2019,1,185,AN,15,Session ordinaire 2018-2019,20190185,Présidence de M. Richard Ferrand,Francophonie > Suspension et reprise de la séance,2,Francophonie,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,2,9,3,PA721824,PM723394,SUSP_SEAN_PRES_3,Info Italiques,,1663006,,,,,,"(La séance, suspendue à seize heures quinze, est reprise à seize heures vingt-cinq, sous la présidence de M.
             
            Hugues Renson.)"
CRSANR5L15S2019O1N187,,,20190320150000000,mercredi 20 mars 2019,1,187,AN,15,Session ordinaire 2018-2019,20190187,Présidence de M. Richard Ferrand,Interruption volontaire de grossesse > Suspension et reprise de la séance,2,Interruption volontaire de grossesse,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,9,3,PA1874,PM722598,SUSP_SEAN_PRES_3,Info Italiques,,1665429,,,,,,"(La séance, suspendue à seize heures dix, est reprise à seize heures trente, sous la présidence de M.
             
            Marc Le
             
            Fur.)"
CRSANR5L15S2019O1N196,,,20190326150000000,mardi 26 mars 2019,2,196,AN,15,Session ordinaire 2018-2019,20190196,Présidence de M. Richard Ferrand,Vote sur l’ensemble > Suspension et reprise de la séance,2,Vote sur l’ensemble,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,2,13,3,PA720622,PM723018,SUSP_SEAN_PRES_3,Info Italiques,,1677767,,,,,,"(La séance, suspendue à dix-sept heures quinze, est reprise à dix-sept heures trente, sous la présidence de Mme
             
            Carole Bureau-Bonnard.)"
CRSANR5L15S2019O1N197,,,20190327150000000,mercredi 27 mars 2019,1,197,AN,15,Session ordinaire 2018-2019,20190197,Présidence de M. Richard Ferrand,Imprimerie Loire Offset Titoulet > Suspension et reprise de la séance,2,Imprimerie Loire Offset Titoulet,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEANCE_1_1,,,1,9,3,PA720622,PM723018,SUSP_SEAN_PRES_3,Info Italiques,,1679553,,,,,,"(La séance, suspendue à seize heures dix, est reprise à seize heures vingt, sous la présidence de Mme
             
            Carole Bureau-Bonnard.)"
CRSANR5L15S2019O1N197,,,20190327150000000,mercredi 27 mars 2019,1,197,AN,15,Session ordinaire 2018-2019,20190197,Présidence de M. Richard Ferrand,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1,,,2,15,518,PA605991,PM722660,CHGT_PRES_1_1,Info Italiques,,1679488,,,,,,"(À dix-huit heures dix, Mme
             
            Annie Genevard remplace Mme
             
            Carole Bureau-Bonnard au fauteuil de la présidence.)"
CRSANR5L15S2019O1N198,,,20190327213000000,mercredi 27 mars 2019,2,198,AN,15,Session ordinaire 2018-2019,20190198,Présidence de Mme Carole Bureau-Bonnard,Article 16,1,Article 16,,,Article 16,Article 16,ART_SORT_DIRECT_1_40,,,2,13,645,PA720622,PM723018,ART_SORT_DIRECT_2_50,NORMAL,,1682333,president,Mme la présidente,,720622.0,,La commission a maintenu la suppression par le Sénat de l’article 16.
CRSANR5L15S2019O1N204,,,20190403150000000,mercredi 03 avril 2019,1,204,AN,15,Session ordinaire 2018-2019,20190204,Présidence de M. Sylvain Waserman,Réforme du lycée et du baccalauréat > Suspension et reprise de la séance,2,Réforme du lycée et du baccalauréat,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,2,9,3,PA267585,PM722978,SUSP_SEAN_PRES_3,Info Italiques,,1686956,,,,,,"(La séance, suspendue à seize heures quinze, est reprise à seize heures vingt-cinq, sous la présidence de M.
             
            Francis Vercamer.)"
CRSANR5L15S2019O1N207,,,20190404150000000,jeudi 04 avril 2019,2,207,AN,15,Session ordinaire 2018-2019,20190207,Présidence de M. Sylvain Waserman,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1,,,2,14,412,PA721824,PM723394,CHGT_PRES_1_1,Info Italiques,,1690812,,,,,,"(À dix-h
            uit
             heures t
            rente
            , M.
             
            Hugues Renson remplace M.
             
            Sylvain Waserman au fauteuil de la présidence.)"
CRSANR5L15S2019O1N212,,,20190410150000000,mercredi 10 avril 2019,Unique,212,AN,15,Session ordinaire 2018-2019,20190212,Présidence de M. Richard Ferrand,Frais bancaires > Suspension et reprise de la séance,2,Frais bancaires,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,9,3,PA1874,PM722598,SUSP_SEAN_PRES_3,Info Italiques,,1696293,,,,,,"(La séance, suspendue à seize heures 
            dix
            , est reprise à seize heures 
            trente
            , sous la présidence de M.
             
            Marc Le
             
            Fur.)"
CRSANR5L15S2019O1N212,,,20190410150000000,mercredi 10 avril 2019,Unique,212,AN,15,Session ordinaire 2018-2019,20190212,Présidence de M. Richard Ferrand,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1,,,2,17,1,PA642695,PM722602,DISC_GENERALE_2_3,NORMAL,PAROLE_1_2,1697154,,M. Éric Bothorel,,642695.0,,"Je vois là une forme de paradoxe, sinon de contradiction, entre la nécessité d’être éclairé et l’impérieuse nécessité, rappelée par nombre d’entre vous, de respecter un calendrier qui nous permette de soutenir la compétition et d’être au rendez-vous."
CRSANR5L15S2019O1N212,,,20190410150000000,mercredi 10 avril 2019,Unique,212,AN,15,Session ordinaire 2018-2019,20190212,Présidence de M. Richard Ferrand,Discussion générale,1,Discussion générale,,,Discussion générale,Discussion générale,DISC_GENERALE_1,,,2,17,2,PA642695,PM722602,DISC_GENERALE_2_3,NORMAL,PAROLE_1_2,1697155,,M. Éric Bothorel,rapporteur,642695.0,,"Monsieur Nury, vous estimez que le délai d’instruction est trop long. Vous avez raison de faire de ce délai l’un de vos sujets de préoccupation. Et dans les amendements que nous allons examiner… Suis-je trop long, monsieur le président ?"
CRSANR5L15S2019O1N217,,,20190430150000000,mardi 30 avril 2019,1,217,AN,15,Session ordinaire 2018-2019,20190217,Présidence de M. Richard Ferrand,Violences conjugales faites aux hommes > Suspension et reprise de la séance,2,Violences conjugales faites aux hommes,Suspension et reprise de la séance,,Suspension et reprise de la séance,Suspension et reprise de la séance,SUSP_SEAN_PRES_1,,,1,9,3,PA720746,PM723064,SUSP_SEAN_PRES_3,Info Italiques,,1701389,,,,,,"(La séance, suspendue à seize heures dix, est reprise à seize heures vingt-cinq, sous la présidence de M.
             
            Sylvain Waserman.)"
CRSANR5L15S2019O1N217,,,20190430150000000,mardi 30 avril 2019,1,217,AN,15,Session ordinaire 2018-2019,20190217,Présidence de M. Richard Ferrand,Déclaration du Gouvernement sur le projet de programme de stabilité pour les années 2019-2022,1,Déclaration du Gouvernement sur le projet de programme de stabilité pour les années 2019-2022,,,Déclaration du Gouvernement sur le projet de programme de stabilité pour les années 2019-2022,Déclaration du Gouvernement sur le projet de programme de stabilité pour les années 2019-2022,TITRE_TEXTE_DISCUSSION,,,2,19,849,PA720622,PM723018,CHGT_PRES_1_1,Info Italiques,,1702152,,,,,,"(À dix-neuf heures, Mme
             
            Carole Bureau-Bonnard remplace M.
             
            Sylvain Waserman au fauteuil de la présidence.)"
